_id,clicksCount,sessionStart,sessionEnd,distinctCategories,numCat,numItems,bought,boughtNumber,duration,dayOfWeek,month,hour,isWeekend,isDuringWork,isAfterWork,isAtNight,hasNoCat,hasGroupCat,hasSpecificCat,hasPromoCat
1041,3.0,"2014-04-07T09:49:48.186Z","2014-04-07T10:22:27.223Z","[ 0 ]",1,3,false,0.0,1959,2,3,0,false,false,false,false,true,false,false,false
1042,1.0,"2014-04-07T15:03:11.508Z","2014-04-07T15:03:11.508Z","[ 0 ]",1,1,false,0.0,0,2,3,6,false,false,false,true,true,false,false,false
1043,1.0,"2014-04-07T18:00:25.142Z","2014-04-07T18:00:25.142Z","[ 0 ]",1,1,false,0.0,0,2,3,9,false,false,false,false,true,false,false,false
1044,3.0,"2014-04-01T18:44:56.048Z","2014-04-01T18:48:32.086Z","[ 0 ]",1,3,false,0.0,216,3,3,9,false,false,false,false,true,false,false,false
1046,28.0,"2014-04-04T06:00:01.920Z","2014-04-04T06:37:39.648Z","[ 0 ]",1,26,true,3.0,2257,6,3,9,false,false,false,false,true,false,false,false
1047,3.0,"2014-04-06T17:24:54.027Z","2014-04-06T17:26:38.406Z","[ 0 ]",1,3,false,0.0,104,1,3,8,true,false,false,false,true,false,false,false
1048,8.0,"2014-04-04T19:18:25.907Z","2014-04-04T19:25:14.535Z","[ 0 ]",1,7,false,0.0,408,6,3,10,false,true,false,false,true,false,false,false
1049,2.0,"2014-04-01T06:44:14.226Z","2014-04-01T06:48:53.355Z","[ 0 ]",1,2,false,0.0,279,3,3,9,false,false,false,false,true,false,false,false
1051,2.0,"2014-04-05T13:59:55.216Z","2014-04-05T14:00:11.124Z","[ 0 ]",1,2,false,0.0,15,7,3,4,true,false,false,true,true,false,false,false
1052,3.0,"2014-04-04T07:39:50.050Z","2014-04-04T07:53:24.798Z","[ 0 ]",1,1,true,2.0,814,6,3,10,false,true,false,false,true,false,false,false
1053,15.0,"2014-04-04T05:48:36.831Z","2014-04-04T06:23:59.091Z","[ 0 ]",1,7,false,0.0,2122,6,3,8,false,false,false,false,true,false,false,false
1054,4.0,"2014-04-07T19:23:26.662Z","2014-04-07T19:28:42.765Z","[ 0 ]",1,3,false,0.0,316,2,3,10,false,true,false,false,true,false,false,false
1056,1.0,"2014-04-05T19:49:23.873Z","2014-04-05T19:49:23.873Z","[ 0 ]",1,1,false,0.0,0,7,3,10,true,false,false,false,true,false,false,false
1057,2.0,"2014-04-06T18:04:41.377Z","2014-04-06T18:05:59.587Z","[ 0 ]",1,1,false,0.0,78,1,3,9,true,false,false,false,true,false,false,false
1058,4.0,"2014-04-04T05:57:52.672Z","2014-04-04T06:00:18.006Z","[ 0 ]",1,3,false,0.0,145,6,3,8,false,false,false,false,true,false,false,false
1059,13.0,"2014-04-01T22:56:46.427Z","2014-04-01T23:25:38.546Z","[ 0 ]",1,12,false,0.0,1732,4,3,1,false,false,false,true,true,false,false,false
1061,2.0,"2014-04-05T21:35:54.152Z","2014-04-05T21:36:05.675Z","[ 0 ]",1,2,false,0.0,11,1,3,0,true,false,false,false,true,false,false,false
1062,4.0,"2014-04-06T08:33:48.894Z","2014-04-06T08:37:18.047Z","[ 0 ]",1,3,false,0.0,209,1,3,11,true,false,false,false,true,false,false,false
1063,2.0,"2014-04-07T05:29:49.371Z","2014-04-07T05:30:26.737Z","[ 0 ]",1,1,false,0.0,37,2,3,8,false,false,false,false,true,false,false,false
1064,4.0,"2014-04-06T17:10:38.407Z","2014-04-06T17:13:28.675Z","[ 0 ]",1,4,false,0.0,170,1,3,8,true,false,false,false,true,false,false,false
1066,5.0,"2014-04-07T20:09:14.457Z","2014-04-07T20:38:50.726Z","[ 0 ]",1,4,false,0.0,1776,2,3,11,false,true,false,false,true,false,false,false
1067,3.0,"2014-04-03T19:37:55.426Z","2014-04-03T19:40:42.195Z","[ 0 ]",1,1,false,0.0,166,5,3,10,false,true,false,false,true,false,false,false
1068,3.0,"2014-04-06T06:17:14.953Z","2014-04-06T06:21:03.303Z","[ 0 ]",1,3,false,0.0,228,1,3,9,true,false,false,false,true,false,false,false
1069,2.0,"2014-04-01T05:23:16.749Z","2014-04-01T05:24:48.204Z","[ 0 ]",1,2,false,0.0,91,3,3,8,false,false,false,false,true,false,false,false
1071,3.0,"2014-04-03T08:25:26.456Z","2014-04-03T08:25:58.366Z","[ 0 ]",1,3,false,0.0,31,5,3,11,false,true,false,false,true,false,false,false
1072,3.0,"2014-04-04T11:53:03.932Z","2014-04-04T11:54:33.008Z","[ 0 ]",1,3,false,0.0,89,6,3,2,false,false,false,true,true,false,false,false
1073,1.0,"2014-04-07T08:41:21.071Z","2014-04-07T08:41:21.071Z","[ 0 ]",1,1,false,0.0,0,2,3,11,false,true,false,false,true,false,false,false
1074,11.0,"2014-04-01T09:59:20.543Z","2014-04-01T10:04:46.407Z","[ 0 ]",1,4,false,0.0,325,3,3,0,false,false,false,false,true,false,false,false
1076,3.0,"2014-04-06T18:25:01.001Z","2014-04-06T18:38:30.327Z","[ 0 ]",1,3,false,0.0,809,1,3,9,true,false,false,false,true,false,false,false
1077,3.0,"2014-04-03T12:53:10.007Z","2014-04-03T12:55:44.517Z","[ 0 ]",1,3,false,0.0,154,5,3,3,false,false,false,true,true,false,false,false
1078,3.0,"2014-04-06T19:40:59.633Z","2014-04-06T19:44:19.063Z","[ 0 ]",1,3,false,0.0,199,1,3,10,true,false,false,false,true,false,false,false
1079,2.0,"2014-04-06T19:03:10.035Z","2014-04-06T19:03:53.919Z","[ 0 ]",1,2,false,0.0,43,1,3,10,true,false,false,false,true,false,false,false
1081,5.0,"2014-04-07T11:18:54.244Z","2014-04-07T11:23:33.840Z","[ 0 ]",1,4,false,0.0,279,2,3,2,false,false,false,true,true,false,false,false
1082,8.0,"2014-04-03T19:05:49.032Z","2014-04-03T19:20:37.573Z","[ 0 ]",1,7,false,0.0,888,5,3,10,false,true,false,false,true,false,false,false
1083,2.0,"2014-04-06T19:53:13.806Z","2014-04-06T19:53:57.725Z","[ 0 ]",1,2,false,0.0,43,1,3,10,true,false,false,false,true,false,false,false
1084,2.0,"2014-04-05T14:07:06.109Z","2014-04-05T14:34:54.543Z","[ 0 ]",1,1,false,0.0,1668,7,3,5,true,false,false,true,true,false,false,false
1086,5.0,"2014-04-06T12:56:39.630Z","2014-04-06T12:58:33.064Z","[ 0 ]",1,4,false,0.0,113,1,3,3,true,false,false,true,true,false,false,false
1087,7.0,"2014-04-06T15:14:37.829Z","2014-04-06T15:16:44.135Z","[ 0 ]",1,4,false,0.0,126,1,3,6,true,false,false,true,true,false,false,false
1088,2.0,"2014-04-02T10:22:15.465Z","2014-04-02T10:25:39.484Z","[ 0 ]",1,2,false,0.0,204,4,3,1,false,false,false,true,true,false,false,false
1089,2.0,"2014-04-07T18:45:49.286Z","2014-04-07T18:50:15.204Z","[ 0 ]",1,2,false,0.0,265,2,3,9,false,false,false,false,true,false,false,false
1091,3.0,"2014-04-01T05:28:43.570Z","2014-04-01T05:36:53.556Z","[ 0 ]",1,3,false,0.0,489,3,3,8,false,false,false,false,true,false,false,false
1092,2.0,"2014-04-04T10:31:36.148Z","2014-04-04T10:32:19.252Z","[ 0 ]",1,2,false,0.0,43,6,3,1,false,false,false,true,true,false,false,false
1093,5.0,"2014-04-06T17:40:15.924Z","2014-04-06T17:45:41.488Z","[ 0 ]",1,4,false,0.0,325,1,3,8,true,false,false,false,true,false,false,false
1094,8.0,"2014-04-06T20:05:06.211Z","2014-04-06T20:06:15.881Z","[ 0 ]",1,3,false,0.0,69,1,3,11,true,false,false,false,true,false,false,false
1096,2.0,"2014-04-01T11:15:44.616Z","2014-04-01T11:24:26.528Z","[ 0 ]",1,2,false,0.0,521,3,3,2,false,false,false,true,true,false,false,false
1097,4.0,"2014-04-02T21:31:20.799Z","2014-04-02T21:33:52.373Z","[ 0 ]",1,2,false,0.0,151,5,3,0,false,false,false,false,true,false,false,false
1098,18.0,"2014-04-02T21:13:18.541Z","2014-04-02T22:08:21.099Z","[ 0 ]",1,11,false,0.0,3302,5,3,0,false,false,false,false,true,false,false,false
1099,6.0,"2014-04-04T18:14:13.665Z","2014-04-04T18:19:12.304Z","[ 0 ]",1,5,false,0.0,298,6,3,9,false,false,false,false,true,false,false,false
1101,3.0,"2014-04-02T17:53:17.110Z","2014-04-02T18:03:53.268Z","[ 0 ]",1,3,false,0.0,636,4,3,8,false,false,false,false,true,false,false,false
1102,2.0,"2014-04-02T19:27:21.581Z","2014-04-02T19:28:08.694Z","[ 0 ]",1,2,false,0.0,47,4,3,10,false,true,false,false,true,false,false,false
1103,4.0,"2014-04-01T20:36:08.949Z","2014-04-01T20:49:39.306Z","[ 0 ]",1,4,false,0.0,810,3,3,11,false,true,false,false,true,false,false,false
1104,2.0,"2014-04-02T19:34:05.486Z","2014-04-02T19:34:41.089Z","[ 0 ]",1,2,false,0.0,35,4,3,10,false,true,false,false,true,false,false,false
1106,3.0,"2014-04-01T19:16:42.913Z","2014-04-01T19:17:45.631Z","[ 0 ]",1,3,false,0.0,62,3,3,10,false,true,false,false,true,false,false,false
1107,27.0,"2014-04-02T14:32:39.244Z","2014-04-02T16:34:17.098Z","[ 0 ]",1,21,false,0.0,7297,4,3,5,false,false,false,true,true,false,false,false
1108,4.0,"2014-04-07T11:12:42.547Z","2014-04-07T11:21:16.233Z","[ 0 ]",1,4,false,0.0,513,2,3,2,false,false,false,true,true,false,false,false
1109,2.0,"2014-04-04T05:25:53.463Z","2014-04-04T05:25:55.297Z","[ 0 ]",1,1,false,0.0,1,6,3,8,false,false,false,false,true,false,false,false
1111,3.0,"2014-04-07T13:31:01.192Z","2014-04-07T13:35:14.296Z","[ 0 ]",1,3,false,0.0,253,2,3,4,false,false,false,true,true,false,false,false
1112,3.0,"2014-04-07T15:41:20.230Z","2014-04-07T15:46:34.215Z","[ 0 ]",1,2,true,1.0,313,2,3,6,false,false,false,true,true,false,false,false
1113,3.0,"2014-04-01T11:41:02.265Z","2014-04-01T11:46:22.268Z","[ 0 ]",1,3,false,0.0,320,3,3,2,false,false,false,true,true,false,false,false
1114,4.0,"2014-04-01T18:03:44.389Z","2014-04-01T18:20:27.073Z","[ 0 ]",1,2,false,0.0,1002,3,3,9,false,false,false,false,true,false,false,false
1116,4.0,"2014-04-07T14:22:15.434Z","2014-04-07T14:38:22.382Z","[ 0 ]",1,3,false,0.0,966,2,3,5,false,false,false,true,true,false,false,false
1117,5.0,"2014-04-01T13:26:36.753Z","2014-04-01T13:48:45.353Z","[ 0 ]",1,4,false,0.0,1328,3,3,4,false,false,false,true,true,false,false,false
1118,4.0,"2014-04-02T15:30:11.344Z","2014-04-02T15:38:31.723Z","[ 0 ]",1,4,false,0.0,500,4,3,6,false,false,false,true,true,false,false,false
1119,3.0,"2014-04-02T18:47:56.557Z","2014-04-02T18:52:27.967Z","[ 0 ]",1,3,false,0.0,271,4,3,9,false,false,false,false,true,false,false,false
1121,3.0,"2014-04-06T17:12:27.770Z","2014-04-06T17:16:45.659Z","[ 0 ]",1,2,false,0.0,257,1,3,8,true,false,false,false,true,false,false,false
1122,2.0,"2014-04-01T12:08:05.821Z","2014-04-01T12:08:58.220Z","[ 0 ]",1,2,false,0.0,52,3,3,3,false,false,false,true,true,false,false,false
1123,2.0,"2014-04-07T06:10:16.926Z","2014-04-07T06:20:52.604Z","[ 0 ]",1,2,false,0.0,635,2,3,9,false,false,false,false,true,false,false,false
1124,5.0,"2014-04-06T16:08:25.915Z","2014-04-06T16:11:26.391Z","[ 0 ]",1,3,false,0.0,180,1,3,7,true,false,false,false,true,false,false,false
1126,2.0,"2014-04-03T18:55:48.300Z","2014-04-03T18:56:13.813Z","[ 0 ]",1,2,false,0.0,25,5,3,9,false,false,false,false,true,false,false,false
1127,2.0,"2014-04-07T13:09:28.521Z","2014-04-07T13:13:05.785Z","[ 0 ]",1,2,false,0.0,217,2,3,4,false,false,false,true,true,false,false,false
1128,8.0,"2014-04-04T06:50:47.193Z","2014-04-04T07:16:33.845Z","[ 0 ]",1,2,true,1.0,1546,6,3,9,false,false,false,false,true,false,false,false
1129,3.0,"2014-04-03T18:09:33.850Z","2014-04-03T18:09:58.990Z","[ 0 ]",1,2,false,0.0,25,5,3,9,false,false,false,false,true,false,false,false
1131,2.0,"2014-04-07T18:44:12.666Z","2014-04-07T18:46:13.782Z","[ 0 ]",1,2,false,0.0,121,2,3,9,false,false,false,false,true,false,false,false
1132,5.0,"2014-04-04T11:18:38.807Z","2014-04-04T11:21:23.742Z","[ 0 ]",1,4,false,0.0,164,6,3,2,false,false,false,true,true,false,false,false
1133,1.0,"2014-04-05T18:17:28.832Z","2014-04-05T18:17:28.832Z","[ 0 ]",1,1,false,0.0,0,7,3,9,true,false,false,false,true,false,false,false
1134,2.0,"2014-04-05T19:46:07.902Z","2014-04-05T20:26:07.405Z","[ 0 ]",1,1,false,0.0,2399,7,3,10,true,false,false,false,true,false,false,false
1136,2.0,"2014-04-02T18:39:42.047Z","2014-04-02T18:40:36.717Z","[ 0 ]",1,2,false,0.0,54,4,3,9,false,false,false,false,true,false,false,false
1137,2.0,"2014-04-02T21:29:21.137Z","2014-04-02T21:31:44.633Z","[ 0 ]",1,2,false,0.0,143,5,3,0,false,false,false,false,true,false,false,false
1138,2.0,"2014-04-03T11:43:27.413Z","2014-04-03T11:45:24.616Z","[ 0 ]",1,2,false,0.0,117,5,3,2,false,false,false,true,true,false,false,false
1139,2.0,"2014-04-05T08:07:12.683Z","2014-04-05T08:07:32.651Z","[ 0 ]",1,2,false,0.0,19,7,3,11,true,false,false,false,true,false,false,false
1141,2.0,"2014-04-07T15:43:09.592Z","2014-04-07T15:43:23.995Z","[ 0 ]",1,1,false,0.0,14,2,3,6,false,false,false,true,true,false,false,false
1142,2.0,"2014-04-03T19:12:08.880Z","2014-04-03T19:12:25.957Z","[ 0 ]",1,2,false,0.0,17,5,3,10,false,true,false,false,true,false,false,false
1143,29.0,"2014-04-04T14:05:34.382Z","2014-04-04T14:49:26.608Z","[ 0 ]",1,25,false,0.0,2632,6,3,5,false,false,false,true,true,false,false,false
1144,2.0,"2014-04-03T12:52:25.282Z","2014-04-03T12:52:47.453Z","[ 0 ]",1,2,false,0.0,22,5,3,3,false,false,false,true,true,false,false,false
1146,2.0,"2014-04-05T17:18:51.676Z","2014-04-05T17:19:49.734Z","[ 0 ]",1,2,false,0.0,58,7,3,8,true,false,false,false,true,false,false,false
1147,4.0,"2014-04-06T08:14:27.830Z","2014-04-06T08:19:35.229Z","[ 0 ]",1,3,false,0.0,307,1,3,11,true,false,false,false,true,false,false,false
1148,5.0,"2014-04-07T12:19:52.985Z","2014-04-07T12:30:14.762Z","[ 0 ]",1,2,false,0.0,621,2,3,3,false,false,false,true,true,false,false,false
1149,6.0,"2014-04-06T11:54:16.387Z","2014-04-06T11:57:04.586Z","[ 0 ]",1,3,false,0.0,168,1,3,2,true,false,false,true,true,false,false,false
1151,2.0,"2014-04-02T11:52:04.510Z","2014-04-02T12:50:35.107Z","[ 0 ]",1,1,false,0.0,3510,4,3,2,false,false,false,true,true,false,false,false
1152,11.0,"2014-04-03T08:25:35.668Z","2014-04-03T08:42:08.033Z","[ 0 ]",1,11,false,0.0,992,5,3,11,false,true,false,false,true,false,false,false
1153,2.0,"2014-04-03T19:20:56.888Z","2014-04-03T19:21:59.323Z","[ 0 ]",1,2,false,0.0,62,5,3,10,false,true,false,false,true,false,false,false
1154,3.0,"2014-04-06T07:15:33.229Z","2014-04-06T07:21:06.960Z","[ 0 ]",1,3,false,0.0,333,1,3,10,true,false,false,false,true,false,false,false
1156,4.0,"2014-04-05T05:26:48.481Z","2014-04-05T05:31:37.601Z","[ 0 ]",1,4,false,0.0,289,7,3,8,true,false,false,false,true,false,false,false
1157,2.0,"2014-04-04T16:52:40.868Z","2014-04-04T16:53:02.256Z","[ 0 ]",1,2,false,0.0,21,6,3,7,false,false,false,false,true,false,false,false
1158,2.0,"2014-04-01T17:58:36.895Z","2014-04-01T18:07:30.525Z","[ 0 ]",1,2,false,0.0,533,3,3,8,false,false,false,false,true,false,false,false
1159,2.0,"2014-04-01T16:04:32.247Z","2014-04-01T16:05:44.942Z","[ 0 ]",1,1,false,0.0,72,3,3,7,false,false,false,false,true,false,false,false
1161,2.0,"2014-04-05T16:17:36.152Z","2014-04-05T16:17:41.364Z","[ 0 ]",1,2,false,0.0,5,7,3,7,true,false,false,false,true,false,false,false
1162,2.0,"2014-04-04T05:10:58.349Z","2014-04-04T05:11:36.407Z","[ 0 ]",1,2,false,0.0,38,6,3,8,false,false,false,false,true,false,false,false
1163,2.0,"2014-04-02T04:01:53.631Z","2014-04-02T04:02:43.504Z","[ 0 ]",1,1,false,0.0,49,4,3,7,false,false,false,false,true,false,false,false
1164,2.0,"2014-04-02T20:46:06.772Z","2014-04-02T20:48:51.554Z","[ 0 ]",1,1,false,0.0,164,4,3,11,false,true,false,false,true,false,false,false
1166,15.0,"2014-04-06T17:54:01.512Z","2014-04-06T19:06:45.782Z","[ 0 ]",1,14,false,0.0,4364,1,3,8,true,false,false,false,true,false,false,false
1167,6.0,"2014-04-06T12:56:47.911Z","2014-04-06T13:02:21.887Z","[ 0 ]",1,3,true,1.0,333,1,3,3,true,false,false,true,true,false,false,false
1168,2.0,"2014-04-01T21:13:41.818Z","2014-04-01T21:14:10.252Z","[ 0 ]",1,1,false,0.0,28,4,3,0,false,false,false,false,true,false,false,false
1169,26.0,"2014-04-06T06:48:50.999Z","2014-04-06T07:05:58.881Z","[ 0 ]",1,19,false,0.0,1027,1,3,9,true,false,false,false,true,false,false,false
1171,2.0,"2014-04-01T13:10:07.058Z","2014-04-01T13:10:19.147Z","[ 0 ]",1,1,false,0.0,12,3,3,4,false,false,false,true,true,false,false,false
1172,5.0,"2014-04-01T15:13:33.122Z","2014-04-01T15:20:47.857Z","[ 0 ]",1,2,false,0.0,434,3,3,6,false,false,false,true,true,false,false,false
1173,3.0,"2014-04-06T15:04:33.979Z","2014-04-06T15:14:19.280Z","[ 0 ]",1,3,false,0.0,585,1,3,6,true,false,false,true,true,false,false,false
1174,1.0,"2014-04-01T13:04:15.299Z","2014-04-01T13:04:15.299Z","[ 0 ]",1,1,false,0.0,0,3,3,4,false,false,false,true,true,false,false,false
1176,2.0,"2014-04-05T17:30:55.302Z","2014-04-05T17:49:15.487Z","[ 0 ]",1,1,false,0.0,1100,7,3,8,true,false,false,false,true,false,false,false
1177,3.0,"2014-04-03T07:01:05.998Z","2014-04-03T07:06:36.284Z","[ 0 ]",1,3,false,0.0,330,5,3,10,false,true,false,false,true,false,false,false
1178,3.0,"2014-04-01T09:59:06.243Z","2014-04-01T10:04:57.063Z","[ 0 ]",1,3,false,0.0,350,3,3,0,false,false,false,false,true,false,false,false
1179,10.0,"2014-04-06T10:37:11.342Z","2014-04-06T11:16:25.046Z","[ 0 ]",1,10,false,0.0,2353,1,3,1,true,false,false,true,true,false,false,false
1181,2.0,"2014-04-02T17:52:12.089Z","2014-04-02T17:52:37.284Z","[ 0 ]",1,2,false,0.0,25,4,3,8,false,false,false,false,true,false,false,false
1182,3.0,"2014-04-02T17:28:02.146Z","2014-04-02T17:33:16.191Z","[ 0 ]",1,3,false,0.0,314,4,3,8,false,false,false,false,true,false,false,false
1183,5.0,"2014-04-07T03:41:37.677Z","2014-04-07T03:47:50.827Z","[ 0 ]",1,5,false,0.0,373,2,3,6,false,false,false,true,true,false,false,false
1184,7.0,"2014-04-05T10:22:04.929Z","2014-04-05T10:52:13.950Z","[ 0 ]",1,4,false,0.0,1809,7,3,1,true,false,false,true,true,false,false,false
1186,2.0,"2014-04-06T13:18:25.443Z","2014-04-06T13:19:04.995Z","[ 0 ]",1,2,false,0.0,39,1,3,4,true,false,false,true,true,false,false,false
1187,5.0,"2014-04-06T09:19:12.730Z","2014-04-06T09:22:55.776Z","[ 0 ]",1,2,true,2.0,223,1,3,0,true,false,false,false,true,false,false,false
1188,3.0,"2014-04-05T12:54:14.597Z","2014-04-05T12:56:12.388Z","[ 0 ]",1,3,false,0.0,117,7,3,3,true,false,false,true,true,false,false,false
1189,5.0,"2014-04-06T20:56:41.921Z","2014-04-06T21:09:42.831Z","[ 0 ]",1,5,false,0.0,780,1,3,11,true,false,false,false,true,false,false,false
1191,2.0,"2014-04-05T08:20:59.755Z","2014-04-05T08:23:03.485Z","[ 0 ]",1,2,false,0.0,123,7,3,11,true,false,false,false,true,false,false,false
1192,2.0,"2014-04-07T09:54:21.206Z","2014-04-07T09:57:53.618Z","[ 0 ]",1,1,false,0.0,212,2,3,0,false,false,false,false,true,false,false,false
1193,8.0,"2014-04-07T06:46:48.502Z","2014-04-07T06:51:37.838Z","[ 0 ]",1,8,false,0.0,289,2,3,9,false,false,false,false,true,false,false,false
1194,2.0,"2014-04-06T10:39:11.563Z","2014-04-06T10:44:31.670Z","[ 0 ]",1,2,false,0.0,320,1,3,1,true,false,false,true,true,false,false,false
1196,3.0,"2014-04-01T16:07:59.723Z","2014-04-01T16:09:18.493Z","[ 0 ]",1,2,false,0.0,78,3,3,7,false,false,false,false,true,false,false,false
1197,2.0,"2014-04-03T06:34:41.021Z","2014-04-03T06:35:58.780Z","[ 0 ]",1,2,false,0.0,77,5,3,9,false,false,false,false,true,false,false,false
1198,13.0,"2014-04-03T08:41:52.765Z","2014-04-03T09:25:41.428Z","[ 0 ]",1,9,false,0.0,2628,5,3,11,false,true,false,false,true,false,false,false
1199,6.0,"2014-04-01T15:41:26.658Z","2014-04-01T15:45:56.611Z","[ 0 ]",1,5,false,0.0,269,3,3,6,false,false,false,true,true,false,false,false
1201,2.0,"2014-04-06T08:29:25.428Z","2014-04-06T08:30:27.419Z","[ 0 ]",1,2,false,0.0,61,1,3,11,true,false,false,false,true,false,false,false
1202,3.0,"2014-04-07T09:54:23.556Z","2014-04-07T09:57:59.111Z","[ 0 ]",1,3,false,0.0,215,2,3,0,false,false,false,false,true,false,false,false
1203,4.0,"2014-04-03T21:40:56.572Z","2014-04-03T21:53:08.259Z","[ 0 ]",1,3,false,0.0,731,6,3,0,false,false,false,false,true,false,false,false
1204,2.0,"2014-04-03T20:12:18.057Z","2014-04-03T20:14:34.697Z","[ 0 ]",1,2,false,0.0,136,5,3,11,false,true,false,false,true,false,false,false
1206,2.0,"2014-04-02T19:32:12.253Z","2014-04-02T19:38:06.155Z","[ 0 ]",1,2,false,0.0,353,4,3,10,false,true,false,false,true,false,false,false
1207,2.0,"2014-04-02T19:56:36.017Z","2014-04-02T19:57:28.309Z","[ 0 ]",1,2,false,0.0,52,4,3,10,false,true,false,false,true,false,false,false
1208,5.0,"2014-04-04T09:50:53.878Z","2014-04-04T09:55:31.577Z","[ 0 ]",1,2,false,0.0,277,6,3,0,false,false,false,false,true,false,false,false
1209,2.0,"2014-04-02T06:34:17.840Z","2014-04-02T06:34:40.948Z","[ 0 ]",1,1,false,0.0,23,4,3,9,false,false,false,false,true,false,false,false
1211,3.0,"2014-04-05T16:43:16.987Z","2014-04-05T16:52:40.710Z","[ 0 ]",1,2,false,0.0,563,7,3,7,true,false,false,false,true,false,false,false
1212,3.0,"2014-04-05T09:54:58.732Z","2014-04-05T10:41:20.208Z","[ 0 ]",1,3,false,0.0,2781,7,3,0,true,false,false,false,true,false,false,false
1213,6.0,"2014-04-04T11:09:58.745Z","2014-04-04T11:22:52.525Z","[ 0 ]",1,5,false,0.0,773,6,3,2,false,false,false,true,true,false,false,false
1214,10.0,"2014-04-01T15:13:25.567Z","2014-04-01T15:30:19.423Z","[ 0 ]",1,4,false,0.0,1013,3,3,6,false,false,false,true,true,false,false,false
1216,2.0,"2014-04-06T21:01:33.252Z","2014-04-06T21:03:25.257Z","[ 0 ]",1,2,false,0.0,112,2,3,0,false,false,false,false,true,false,false,false
1217,3.0,"2014-04-06T17:27:00.690Z","2014-04-06T17:31:26.504Z","[ 0 ]",1,2,false,0.0,265,1,3,8,true,false,false,false,true,false,false,false
1218,6.0,"2014-04-03T15:17:53.566Z","2014-04-03T15:21:49.699Z","[ 0 ]",1,2,true,1.0,236,5,3,6,false,false,false,true,true,false,false,false
1219,2.0,"2014-04-06T19:53:30.137Z","2014-04-06T19:54:10.480Z","[ 0 ]",1,1,false,0.0,40,1,3,10,true,false,false,false,true,false,false,false
1221,2.0,"2014-04-06T17:15:35.010Z","2014-04-06T17:15:57.829Z","[ 0 ]",1,2,false,0.0,22,1,3,8,true,false,false,false,true,false,false,false
1222,3.0,"2014-04-03T14:44:28.518Z","2014-04-03T14:46:03.251Z","[ 0 ]",1,2,false,0.0,94,5,3,5,false,false,false,true,true,false,false,false
1223,20.0,"2014-04-07T07:39:06.035Z","2014-04-07T08:53:50.397Z","[ 0 ]",1,16,false,0.0,4484,2,3,10,false,true,false,false,true,false,false,false
1224,2.0,"2014-04-07T13:55:29.110Z","2014-04-07T13:57:58.476Z","[ 0 ]",1,1,false,0.0,149,2,3,4,false,false,false,true,true,false,false,false
1226,8.0,"2014-04-03T08:01:47.295Z","2014-04-03T08:32:38.863Z","[ 0 ]",1,7,false,0.0,1851,5,3,11,false,true,false,false,true,false,false,false
1227,7.0,"2014-04-01T09:08:41.737Z","2014-04-01T09:12:14.575Z","[ 0 ]",1,3,false,0.0,212,3,3,0,false,false,false,false,true,false,false,false
1228,2.0,"2014-04-03T15:52:06.509Z","2014-04-03T15:53:15.593Z","[ 0 ]",1,2,false,0.0,69,5,3,6,false,false,false,true,true,false,false,false
1229,2.0,"2014-04-05T14:05:27.426Z","2014-04-05T14:06:17.488Z","[ 0 ]",1,2,false,0.0,50,7,3,5,true,false,false,true,true,false,false,false
1231,2.0,"2014-04-05T15:45:40.864Z","2014-04-05T15:46:46.437Z","[ 0 ]",1,2,false,0.0,65,7,3,6,true,false,false,true,true,false,false,false
1232,4.0,"2014-04-03T20:52:30.807Z","2014-04-03T20:57:37.043Z","[ 0 ]",1,4,false,0.0,306,5,3,11,false,true,false,false,true,false,false,false
1233,2.0,"2014-04-06T12:21:44.411Z","2014-04-06T12:22:39.613Z","[ 0 ]",1,2,false,0.0,55,1,3,3,true,false,false,true,true,false,false,false
1234,4.0,"2014-04-06T18:29:42.686Z","2014-04-06T18:30:29.441Z","[ 0 ]",1,4,false,0.0,46,1,3,9,true,false,false,false,true,false,false,false
1236,2.0,"2014-04-07T16:44:20.017Z","2014-04-07T16:44:30.942Z","[ 0 ]",1,2,false,0.0,10,2,3,7,false,false,false,false,true,false,false,false
1237,2.0,"2014-04-03T17:44:28.491Z","2014-04-03T17:47:48.965Z","[ 0 ]",1,1,false,0.0,200,5,3,8,false,false,false,false,true,false,false,false
1238,2.0,"2014-04-06T13:21:17.604Z","2014-04-06T13:24:24.645Z","[ 0 ]",1,2,false,0.0,187,1,3,4,true,false,false,true,true,false,false,false
1239,2.0,"2014-04-01T17:09:07.066Z","2014-04-01T17:10:24.636Z","[ 0 ]",1,1,false,0.0,77,3,3,8,false,false,false,false,true,false,false,false
1241,1.0,"2014-04-06T10:45:44.665Z","2014-04-06T10:45:44.665Z","[ 0 ]",1,1,false,0.0,0,1,3,1,true,false,false,true,true,false,false,false
1242,2.0,"2014-04-07T08:24:40.083Z","2014-04-07T08:26:39.248Z","[ 0 ]",1,2,false,0.0,119,2,3,11,false,true,false,false,true,false,false,false
1243,3.0,"2014-04-02T21:27:17.178Z","2014-04-02T21:59:49.534Z","[ 0 ]",1,3,false,0.0,1952,5,3,0,false,false,false,false,true,false,false,false
1244,2.0,"2014-04-04T16:30:07.845Z","2014-04-04T16:30:18.585Z","[ 0 ]",1,2,false,0.0,10,6,3,7,false,false,false,false,true,false,false,false
